COUNTY_FIPS,STATEDESC,REQUIRED_SPECIALTY,DISEASE,ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,GAP_RATIO,ACCESS_GAP_LEVEL,GAP_SCORE,UC05_KEY
48309,Texas,Pulmonary,Respiratory Disease,34856,11,4244,14904.0,3168.7272727272725,4251.578947368421,5741.879971570142,0.7453059938328569,MODERATE GAP,4.06,48309|Pulmonary
48309,Texas,Rheumatology,Arthritis,47940,1,173,6807.0,47940.0,10453.0,13315.598760659872,4.586243183774993,CRITICAL GAP,24.97,48309|Rheumatology
48311,Texas,Cardiology,Heart Disease,373,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,48311|Cardiology
48311,Texas,Endocrinology,Diabetes,244,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,48311|Endocrinology
48311,Texas,Oncology,Cancer,32,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,48311|Oncology
48311,Texas,Neurology,Neurological Disorders,19,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,48311|Neurology
48311,Texas,Psychiatry,Mental Health Disorders,98,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,48311|Psychiatry
48311,Texas,Pulmonary,Respiratory Disease,79,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48311|Pulmonary
48311,Texas,Rheumatology,Arthritis,116,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48311|Rheumatology
48313,Texas,Cardiology,Heart Disease,8157,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,48313|Cardiology
48313,Texas,Endocrinology,Diabetes,5386,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,48313|Endocrinology
48313,Texas,Oncology,Cancer,677,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,48313|Oncology
48313,Texas,Neurology,Neurological Disorders,394,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,48313|Neurology
48313,Texas,Psychiatry,Mental Health Disorders,2350,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,48313|Psychiatry
48313,Texas,Pulmonary,Respiratory Disease,1875,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48313|Pulmonary
48313,Texas,Rheumatology,Arthritis,2499,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48313|Rheumatology
48315,Texas,Cardiology,Heart Disease,6866,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,48315|Cardiology
48315,Texas,Endocrinology,Diabetes,4276,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,48315|Endocrinology
48315,Texas,Oncology,Cancer,647,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,48315|Oncology
48315,Texas,Neurology,Neurological Disorders,368,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,48315|Neurology
48315,Texas,Psychiatry,Mental Health Disorders,1901,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,48315|Psychiatry
48315,Texas,Pulmonary,Respiratory Disease,1630,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48315|Pulmonary
48315,Texas,Rheumatology,Arthritis,2312,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48315|Rheumatology
48317,Texas,Cardiology,Heart Disease,2530,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,48317|Cardiology
