COUNTY_FIPS,STATE,REQUIRED_SPECIALTY,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES
48209,TX,ENDOCRINOLOGY,1,117,2415.0
48209,TX,HEMATOLOGY/ONCOLOGY,1,290,47536.0
48209,TX,INTERNAL MEDICINE,13,5153,82644.0
48209,TX,NEUROLOGY,2,935,2744.0
48209,TX,PSYCHIATRY,3,82,444.0
48209,TX,PULMONARY DISEASE,3,1717,6838.0
48209,TX,RHEUMATOLOGY,3,1099,163179.0
48211,TX,NEUROLOGY,1,223,297.0
48213,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1220,3576.0
48213,TX,INTERNAL MEDICINE,4,736,10106.0
48213,TX,NEUROLOGY,1,419,1246.0
48213,TX,PSYCHIATRY,1,73,263.0
48215,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),19,6360,21138.0
48215,TX,ENDOCRINOLOGY,11,1936,40386.0
48215,TX,HEMATOLOGY/ONCOLOGY,14,2334,384568.0
48215,TX,INTERNAL MEDICINE,133,21813,164039.0
48215,TX,NEUROLOGY,21,2742,22092.9
48215,TX,PSYCHIATRY,20,1077,5268.0
48215,TX,PULMONARY DISEASE,22,6935,29245.0
48215,TX,RHEUMATOLOGY,4,1102,211587.0
48217,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1451,5067.0
48217,TX,INTERNAL MEDICINE,4,1091,2675.0
48219,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,4199,39998.0
48219,TX,ENDOCRINOLOGY,2,766,2246.0
48219,TX,INTERNAL MEDICINE,4,1693,11804.0
48219,TX,PULMONARY DISEASE,4,1834,6754.0
48221,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,968,3947.0
48221,TX,HEMATOLOGY/ONCOLOGY,1,300,106875.0
48221,TX,INTERNAL MEDICINE,12,3808,33946.5
48221,TX,NEUROLOGY,1,832,6584.0
48221,TX,PSYCHIATRY,5,192,573.0
48221,TX,PULMONARY DISEASE,1,1043,3139.0
48223,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),9,9799,29911.0
48223,TX,INTERNAL MEDICINE,10,3669,12675.0
48223,TX,PULMONARY DISEASE,4,1452,5465.0
48223,TX,RHEUMATOLOGY,1,157,687.0
48225,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,4311,13876.0
48225,TX,INTERNAL MEDICINE,1,0,0.0
48227,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),4,2122,8056.0
48227,TX,HEMATOLOGY/ONCOLOGY,1,667,205345.0
48227,TX,INTERNAL MEDICINE,10,2288,28117.0
48227,TX,NEUROLOGY,5,3547,234648.0
48227,TX,PSYCHIATRY,7,115,353.0
48227,TX,PULMONARY DISEASE,2,700,3431.0
48227,TX,RHEUMATOLOGY,2,589,62572.0
48231,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,1536,8086.0
48231,TX,INTERNAL MEDICINE,15,4028,14122.0
48231,TX,NEUROLOGY,2,809,2232.0
48231,TX,PSYCHIATRY,6,469,4843.0
48231,TX,PULMONARY DISEASE,1,709,2091.0
48233,TX,PSYCHIATRY,1,37,1781.0
48237,TX,INTERNAL MEDICINE,3,1287,23535.0
48239,TX,INTERNAL MEDICINE,2,315,678.0
48241,TX,INTERNAL MEDICINE,6,1173,5762.0
48245,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),15,11816,93031.0
48245,TX,ENDOCRINOLOGY,5,3402,165768.0
48245,TX,HEMATOLOGY/ONCOLOGY,3,1371,305996.0
48245,TX,INTERNAL MEDICINE,53,14997,132859.0
48245,TX,NEUROLOGY,8,2758,105584.0
48245,TX,PSYCHIATRY,14,871,5328.0
48245,TX,PULMONARY DISEASE,8,3893,12987.0
48245,TX,RHEUMATOLOGY,5,1194,114130.0
48249,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,2032,18251.0
48249,TX,INTERNAL MEDICINE,5,296,866.0
48249,TX,PSYCHIATRY,1,0,0.0
48251,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),5,3670,14123.0
48251,TX,ENDOCRINOLOGY,1,442,1656.0
48251,TX,HEMATOLOGY/ONCOLOGY,1,181,61805.0
48251,TX,INTERNAL MEDICINE,44,10483,53150.0
48251,TX,NEUROLOGY,2,825,2597.0
48251,TX,PSYCHIATRY,4,549,2521.0
48251,TX,PULMONARY DISEASE,5,3341,14439.0
48251,TX,RHEUMATOLOGY,1,346,18861.0
48253,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,9878,21593.0
48253,TX,ENDOCRINOLOGY,2,642,1588.0
48253,TX,HEMATOLOGY/ONCOLOGY,6,2473,439010.0
48253,TX,INTERNAL MEDICINE,37,13600,59406.0
48253,TX,NEUROLOGY,3,2315,11640.0
48253,TX,PSYCHIATRY,2,21,24.0
48253,TX,PULMONARY DISEASE,1,1101,4394.0
48253,TX,RHEUMATOLOGY,2,835,8957.0
48257,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),4,4675,30346.0
48257,TX,ENDOCRINOLOGY,1,325,969.0
48257,TX,INTERNAL MEDICINE,11,2189,17376.0
48257,TX,NEUROLOGY,1,23,967.0
48257,TX,PSYCHIATRY,18,333,1719.0
48257,TX,RHEUMATOLOGY,1,382,31865.0
48259,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1366,4824.0
48259,TX,INTERNAL MEDICINE,3,727,2711.0
48259,TX,NEUROLOGY,5,1590,14649.0
48259,TX,PSYCHIATRY,1,0,0.0
48259,TX,PULMONARY DISEASE,2,984,3489.0
48265,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),4,3288,11240.0
48265,TX,ENDOCRINOLOGY,1,632,1861.0
48265,TX,HEMATOLOGY/ONCOLOGY,1,680,195395.0
48265,TX,INTERNAL MEDICINE,42,11327,50646.0
48265,TX,NEUROLOGY,3,1480,11471.0
48265,TX,PSYCHIATRY,3,65,215.0
48265,TX,PULMONARY DISEASE,1,1148,2932.0
48265,TX,RHEUMATOLOGY,1,462,20342.0
48273,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),4,2338,5586.0
48273,TX,INTERNAL MEDICINE,5,855,2611.0
48275,TX,INTERNAL MEDICINE,1,185,525.0
48277,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,3082,43845.0
48277,TX,ENDOCRINOLOGY,1,273,748.0
48277,TX,INTERNAL MEDICINE,11,4118,22925.0
48277,TX,NEUROLOGY,2,165,1931.0
48277,TX,PSYCHIATRY,1,73,637.0
48277,TX,PULMONARY DISEASE,1,509,1332.0
48279,TX,INTERNAL MEDICINE,2,190,260.0
48281,TX,INTERNAL MEDICINE,1,724,3057.0
48281,TX,NEUROLOGY,1,207,327.0
48285,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,861,2162.0
48285,TX,INTERNAL MEDICINE,1,0,0.0
48291,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,479,3357.0
48291,TX,INTERNAL MEDICINE,4,1053,6761.0
48291,TX,PSYCHIATRY,1,0,0.0
48293,TX,INTERNAL MEDICINE,3,181,841.0
48293,TX,PSYCHIATRY,4,118,250.0
48299,TX,INTERNAL MEDICINE,5,459,1396.0
48303,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),13,14280,52963.0
48303,TX,ENDOCRINOLOGY,2,903,7780.0
48303,TX,HEMATOLOGY/ONCOLOGY,13,3175,42470.0
48303,TX,INTERNAL MEDICINE,60,16348,170985.0
48303,TX,NEUROLOGY,6,2015,27746.0
48303,TX,PSYCHIATRY,36,1108,3309.0
48303,TX,PULMONARY DISEASE,6,2250,10549.0
48303,TX,RHEUMATOLOGY,6,2895,727942.4
48309,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),15,25658,72522.0
48309,TX,ENDOCRINOLOGY,3,986,5093.0
48309,TX,HEMATOLOGY/ONCOLOGY,5,1361,211721.1
48309,TX,INTERNAL MEDICINE,36,7721,31998.0
48309,TX,NEUROLOGY,11,3109,7705.0
48309,TX,PSYCHIATRY,27,1526,3744.0
48309,TX,PULMONARY DISEASE,11,4244,14904.0
48309,TX,RHEUMATOLOGY,1,173,6807.0
48317,TX,INTERNAL MEDICINE,1,60,84.0
48317,TX,PSYCHIATRY,1,107,660.0
48321,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1408,11567.0
48321,TX,INTERNAL MEDICINE,7,2535,20741.0
48321,TX,PSYCHIATRY,2,0,0.0
48323,TX,ENDOCRINOLOGY,2,161,521.0
48323,TX,INTERNAL MEDICINE,9,1709,12404.0
48325,TX,ENDOCRINOLOGY,1,298,938.0
48325,TX,INTERNAL MEDICINE,2,1532,5985.0
48329,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),4,2599,12953.0
48329,TX,ENDOCRINOLOGY,1,361,800.0
48329,TX,HEMATOLOGY/ONCOLOGY,3,1439,342275.0
48329,TX,INTERNAL MEDICINE,32,8011,63642.0
48329,TX,NEUROLOGY,2,375,717.0
48329,TX,PSYCHIATRY,6,289,1049.0
48329,TX,PULMONARY DISEASE,5,982,3898.0
48329,TX,RHEUMATOLOGY,1,165,610.0
48331,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,986,1524.0
48331,TX,INTERNAL MEDICINE,1,12,34.0
48331,TX,PULMONARY DISEASE,2,1255,3121.0
48339,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),46,33125,141810.0
48339,TX,ENDOCRINOLOGY,5,1632,84852.0
48339,TX,HEMATOLOGY/ONCOLOGY,14,3875,926362.0
48339,TX,INTERNAL MEDICINE,103,18489,188524.5
48339,TX,NEUROLOGY,40,7759,455916.0
48339,TX,PSYCHIATRY,21,1236,10773.0
48339,TX,PULMONARY DISEASE,21,9602,129077.0
48339,TX,RHEUMATOLOGY,12,2782,1289425.0
48341,TX,INTERNAL MEDICINE,6,1387,9300.0
48343,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,911,2457.0
48347,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,1757,10456.0
48347,TX,INTERNAL MEDICINE,11,2642,26821.0
48347,TX,NEUROLOGY,3,765,7337.0
48347,TX,PSYCHIATRY,1,73,323.0
48347,TX,PULMONARY DISEASE,4,2034,21774.0
48349,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,754,1933.0
48349,TX,HEMATOLOGY/ONCOLOGY,1,164,29134.0
48349,TX,INTERNAL MEDICINE,3,229,474.0
48355,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),19,9121,39929.0
48355,TX,ENDOCRINOLOGY,5,969,11701.0
48355,TX,HEMATOLOGY/ONCOLOGY,9,3958,1148702.0
48355,TX,INTERNAL MEDICINE,63,14779,197823.0
48355,TX,NEUROLOGY,10,2452,14725.0
48355,TX,PSYCHIATRY,7,634,2773.0
48355,TX,PULMONARY DISEASE,5,2748,14513.0
48355,TX,RHEUMATOLOGY,5,1197,150031.0
48361,TX,INTERNAL MEDICINE,2,297,1557.0
48363,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,717,2579.0
48363,TX,ENDOCRINOLOGY,1,225,2235.0
48363,TX,HEMATOLOGY/ONCOLOGY,1,413,153664.0
48363,TX,INTERNAL MEDICINE,3,541,1202.0
48365,TX,INTERNAL MEDICINE,1,0,0.0
48367,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,2788,13063.0
48367,TX,ENDOCRINOLOGY,3,725,4973.0
48367,TX,HEMATOLOGY/ONCOLOGY,8,3255,1160130.0
48367,TX,INTERNAL MEDICINE,19,5415,36719.0
48367,TX,NEUROLOGY,1,347,1228.0
48367,TX,PSYCHIATRY,4,186,684.0
48367,TX,PULMONARY DISEASE,1,1470,11410.0
48367,TX,RHEUMATOLOGY,1,310,39919.0
48369,TX,INTERNAL MEDICINE,3,161,463.0
48371,TX,PSYCHIATRY,1,0,0.0
48373,TX,ENDOCRINOLOGY,1,277,741.0
48373,TX,HEMATOLOGY/ONCOLOGY,1,285,135945.0
48373,TX,INTERNAL MEDICINE,5,1002,10148.0
48373,TX,PULMONARY DISEASE,1,395,1473.0
48375,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),10,21130,98749.0
48375,TX,ENDOCRINOLOGY,4,2135,49700.0
48375,TX,HEMATOLOGY/ONCOLOGY,8,5227,854812.0
48375,TX,INTERNAL MEDICINE,53,15258,224377.0
48375,TX,NEUROLOGY,5,3089,118933.0
48375,TX,PSYCHIATRY,10,531,3624.0
48375,TX,PULMONARY DISEASE,10,5907,28368.0
48375,TX,RHEUMATOLOGY,9,3988,872598.0
48377,TX,INTERNAL MEDICINE,2,27,44.0
48381,TX,INTERNAL MEDICINE,3,757,3818.0
48381,TX,PSYCHIATRY,1,148,637.0
48387,TX,INTERNAL MEDICINE,1,865,2578.0
48389,TX,INTERNAL MEDICINE,1,56,122.0
48391,TX,INTERNAL MEDICINE,1,22,114.0
48397,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,4166,14637.0
48397,TX,HEMATOLOGY/ONCOLOGY,1,401,51935.0
48397,TX,INTERNAL MEDICINE,16,4163,17507.0
48397,TX,NEUROLOGY,1,557,2734.0
48397,TX,PSYCHIATRY,2,921,5654.0
48397,TX,PULMONARY DISEASE,3,1285,5952.0
48397,TX,RHEUMATOLOGY,1,65,817.0
48401,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,1367,3728.0
48401,TX,ENDOCRINOLOGY,5,2853,11542.0
48401,TX,INTERNAL MEDICINE,9,3297,12302.0
48401,TX,NEUROLOGY,2,957,3726.0
48401,TX,PSYCHIATRY,3,125,333.0
48401,TX,PULMONARY DISEASE,2,666,2985.0
48401,TX,RHEUMATOLOGY,3,1470,4901.0
48407,TX,INTERNAL MEDICINE,1,2609,35368.0
48409,TX,INTERNAL MEDICINE,5,542,6040.0
48415,TX,INTERNAL MEDICINE,1,75,228.0
48415,TX,PULMONARY DISEASE,1,385,1915.0
48419,TX,INTERNAL MEDICINE,1,180,552.0
48419,TX,PSYCHIATRY,1,0,0.0
48423,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),15,13731,41555.0
48423,TX,ENDOCRINOLOGY,5,1554,5495.0
48423,TX,HEMATOLOGY/ONCOLOGY,11,5257,428623.0
48423,TX,INTERNAL MEDICINE,131,41352,412352.0
48423,TX,NEUROLOGY,23,6886,28646.0
48423,TX,PSYCHIATRY,23,905,4863.0
48423,TX,PULMONARY DISEASE,10,3347,13980.0
48423,TX,RHEUMATOLOGY,6,1639,42287.0
48425,TX,INTERNAL MEDICINE,2,173,917.0
48425,TX,PSYCHIATRY,1,36,365.0
48427,TX,INTERNAL MEDICINE,3,225,1177.0
48429,TX,INTERNAL MEDICINE,2,95,224.0
48439,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),99,73301,298503.0
48439,TX,ENDOCRINOLOGY,34,9500,74245.0
48439,TX,HEMATOLOGY/ONCOLOGY,38,10134,1894303.0
48439,TX,INTERNAL MEDICINE,553,117383,959793.0
48439,TX,NEUROLOGY,75,22754,395207.5
48439,TX,PSYCHIATRY,83,3578,18988.0
48439,TX,PULMONARY DISEASE,51,16366,53329.0
48439,TX,RHEUMATOLOGY,36,8583,1200962.5
48441,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,2926,9995.0
48441,TX,ENDOCRINOLOGY,2,1079,21229.0
48441,TX,HEMATOLOGY/ONCOLOGY,1,709,204888.0
48441,TX,INTERNAL MEDICINE,16,5877,58430.0
48441,TX,NEUROLOGY,5,532,10653.0
48441,TX,PSYCHIATRY,7,298,1885.0
48441,TX,PULMONARY DISEASE,2,665,1276.0
48441,TX,RHEUMATOLOGY,1,369,1355.0
48449,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,992,2724.0
48449,TX,INTERNAL MEDICINE,10,3129,155926.0
48449,TX,NEUROLOGY,2,722,1703.0
48449,TX,PSYCHIATRY,3,221,3562.0
48449,TX,PULMONARY DISEASE,3,973,2792.0
48451,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,10092,35927.0
48451,TX,ENDOCRINOLOGY,4,1192,5313.0
48451,TX,HEMATOLOGY/ONCOLOGY,9,2905,13206.0
48451,TX,INTERNAL MEDICINE,43,12098,61873.0
48451,TX,NEUROLOGY,13,3788,64933.0
48451,TX,PSYCHIATRY,11,355,1675.0
48451,TX,PULMONARY DISEASE,3,512,1683.0
48451,TX,RHEUMATOLOGY,3,511,35633.0
48453,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),71,50885,195004.0
48453,TX,ENDOCRINOLOGY,31,8050,109146.0
48453,TX,HEMATOLOGY/ONCOLOGY,22,6594,1059790.0
48453,TX,INTERNAL MEDICINE,461,100580,567697.0
48453,TX,NEUROLOGY,90,17163,238401.0
48453,TX,PSYCHIATRY,124,4154,17856.0
48453,TX,PULMONARY DISEASE,29,7260,33997.0
48453,TX,RHEUMATOLOGY,19,4705,1146001.0
48455,TX,INTERNAL MEDICINE,2,730,3909.0
48457,TX,INTERNAL MEDICINE,2,206,668.0
48459,TX,INTERNAL MEDICINE,1,330,5001.0
48463,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,1122,4731.0
48463,TX,HEMATOLOGY/ONCOLOGY,1,0,0.0
48463,TX,INTERNAL MEDICINE,6,551,1610.0
48463,TX,PSYCHIATRY,3,70,166.0
48463,TX,PULMONARY DISEASE,1,407,1083.0
48465,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,427,909.0
48465,TX,INTERNAL MEDICINE,1,465,3214.0
48465,TX,PSYCHIATRY,1,157,403.0
48467,TX,INTERNAL MEDICINE,4,877,2561.0
48469,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),7,4824,36846.0
48469,TX,HEMATOLOGY/ONCOLOGY,2,768,3481.0
48469,TX,INTERNAL MEDICINE,24,11895,269010.0
48469,TX,NEUROLOGY,1,185,410.0
48469,TX,PSYCHIATRY,1,42,100.0
48469,TX,PULMONARY DISEASE,2,1041,3461.0
48469,TX,RHEUMATOLOGY,1,412,97196.0
48471,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,351,854.0
48471,TX,INTERNAL MEDICINE,21,4600,29090.0
48471,TX,NEUROLOGY,1,108,731.0
48471,TX,PSYCHIATRY,1,15,116.0
48471,TX,PULMONARY DISEASE,1,722,4175.0
48471,TX,RHEUMATOLOGY,1,330,95023.0
48473,TX,INTERNAL MEDICINE,1,285,2201.0
48473,TX,PSYCHIATRY,1,0,0.0
48475,TX,INTERNAL MEDICINE,2,320,5177.0
48475,TX,RHEUMATOLOGY,1,20,44.0
48477,TX,PSYCHIATRY,1,0,0.0
48479,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,1653,8255.0
48479,TX,ENDOCRINOLOGY,1,228,1006.0
48479,TX,HEMATOLOGY/ONCOLOGY,2,735,64880.0
48479,TX,INTERNAL MEDICINE,40,10367,181534.0
48479,TX,NEUROLOGY,3,923,4689.0
48479,TX,PSYCHIATRY,3,89,169.0
48479,TX,PULMONARY DISEASE,6,1509,12560.0
48479,TX,RHEUMATOLOGY,1,267,88136.0
48481,TX,INTERNAL MEDICINE,2,2307,5575.0
48481,TX,PSYCHIATRY,1,68,375.0
48481,TX,PULMONARY DISEASE,3,1763,9735.0
48485,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),10,14720,55794.0
48485,TX,HEMATOLOGY/ONCOLOGY,1,1598,368193.0
48485,TX,INTERNAL MEDICINE,29,9278,62455.0
48485,TX,NEUROLOGY,5,3260,156911.0
48485,TX,PSYCHIATRY,11,1557,9616.0
48485,TX,RHEUMATOLOGY,3,1550,725578.0
48487,TX,INTERNAL MEDICINE,2,435,7706.0
48491,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),16,11523,39375.0
48491,TX,ENDOCRINOLOGY,12,5286,34290.0
48491,TX,HEMATOLOGY/ONCOLOGY,21,9728,2169349.0
48491,TX,INTERNAL MEDICINE,132,31556,186328.0
48491,TX,NEUROLOGY,21,3496,104477.0
48491,TX,PSYCHIATRY,49,595,2858.0
48491,TX,PULMONARY DISEASE,6,2486,7799.0
48491,TX,RHEUMATOLOGY,9,2515,445247.0
48493,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,649,2228.0
48493,TX,INTERNAL MEDICINE,2,231,509.0
48497,TX,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,1376,12539.0
48497,TX,INTERNAL MEDICINE,5,716,8312.0
48497,TX,PSYCHIATRY,1,412,2946.0
48497,TX,PULMONARY DISEASE,1,256,756.0
48497,TX,RHEUMATOLOGY,1,769,115716.0
48499,TX,ENDOCRINOLOGY,1,458,1269.0
48499,TX,HEMATOLOGY/ONCOLOGY,1,284,34162.0
48499,TX,INTERNAL MEDICINE,6,2253,14616.0
48499,TX,NEUROLOGY,1,453,553.0
48499,TX,PSYCHIATRY,1,42,247.0
48503,TX,HEMATOLOGY/ONCOLOGY,1,1437,364512.0
48503,TX,INTERNAL MEDICINE,1,479,20096.0
48505,TX,PSYCHIATRY,3,117,647.0
49003,UT,INTERNAL MEDICINE,4,1483,9850.0
49005,UT,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,2389,4636.0
49005,UT,INTERNAL MEDICINE,16,3142,16616.0
49005,UT,NEUROLOGY,1,289,17394.0
49005,UT,PSYCHIATRY,4,131,1190.0
49005,UT,PULMONARY DISEASE,1,185,440.0
49005,UT,RHEUMATOLOGY,2,1047,283285.0
49007,UT,INTERNAL MEDICINE,3,1333,4826.0
49011,UT,CARDIOVASCULAR DISEASE (CARDIOLOGY),8,6637,23872.0
49011,UT,ENDOCRINOLOGY,1,82,108.0
49011,UT,INTERNAL MEDICINE,28,8200,294717.0
49011,UT,NEUROLOGY,5,1115,23662.0
49011,UT,PSYCHIATRY,16,483,4186.0
49011,UT,PULMONARY DISEASE,8,1693,4611.0
49011,UT,RHEUMATOLOGY,4,523,23381.0
49013,UT,INTERNAL MEDICINE,3,46,109.0
49013,UT,RHEUMATOLOGY,1,0,0.0
49021,UT,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,2293,3752.0
49021,UT,HEMATOLOGY/ONCOLOGY,2,583,1927.0
49021,UT,INTERNAL MEDICINE,3,1290,6007.0
49021,UT,NEUROLOGY,3,834,1724.0
49021,UT,PSYCHIATRY,1,39,156.0
49021,UT,PULMONARY DISEASE,1,348,769.0
49023,UT,INTERNAL MEDICINE,1,633,806.0
49027,UT,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,1116,2127.0
49027,UT,HEMATOLOGY/ONCOLOGY,2,555,1460.0
49027,UT,INTERNAL MEDICINE,10,2133,9341.0
49027,UT,PSYCHIATRY,1,24,128.0
49027,UT,RHEUMATOLOGY,1,0,0.0
49035,UT,CARDIOVASCULAR DISEASE (CARDIOLOGY),35,24942,61845.0
49035,UT,ENDOCRINOLOGY,12,3309,42592.0
49035,UT,HEMATOLOGY/ONCOLOGY,42,4936,302155.0
49035,UT,INTERNAL MEDICINE,186,32648,169962.0
49035,UT,NEUROLOGY,64,7794,287477.0
49035,UT,PSYCHIATRY,83,2537,16553.0
49035,UT,PULMONARY DISEASE,42,5774,16900.0
49035,UT,RHEUMATOLOGY,10,1452,130016.0
49037,UT,HEMATOLOGY/ONCOLOGY,1,347,1265.0
49037,UT,INTERNAL MEDICINE,1,1176,1780.0
49037,UT,PSYCHIATRY,1,0,0.0
49039,UT,NEUROLOGY,1,65,93.0
49039,UT,PSYCHIATRY,1,29,105.0
49041,UT,HEMATOLOGY/ONCOLOGY,2,197,994.0
49043,UT,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,299,570.0
49043,UT,ENDOCRINOLOGY,1,407,18055.0
49043,UT,INTERNAL MEDICINE,2,273,1175.0
49043,UT,PSYCHIATRY,2,42,290.0
49045,UT,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1401,2559.0
49045,UT,INTERNAL MEDICINE,8,916,3966.0
49047,UT,INTERNAL MEDICINE,3,448,1754.0
49049,UT,CARDIOVASCULAR DISEASE (CARDIOLOGY),18,11521,57053.0
49049,UT,ENDOCRINOLOGY,6,1143,8360.0
49049,UT,HEMATOLOGY/ONCOLOGY,6,2836,634839.0
49049,UT,INTERNAL MEDICINE,59,16851,460889.7
49049,UT,NEUROLOGY,12,2371,58997.0
49049,UT,PSYCHIATRY,41,1333,7322.0
49049,UT,PULMONARY DISEASE,8,2263,6847.0
49049,UT,RHEUMATOLOGY,4,974,228706.0
49051,UT,INTERNAL MEDICINE,4,844,4251.0
49053,UT,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,2622,4591.0
49053,UT,ENDOCRINOLOGY,1,293,559.0
49053,UT,HEMATOLOGY/ONCOLOGY,5,1075,3660.0
49053,UT,INTERNAL MEDICINE,26,11204,202881.0
49053,UT,NEUROLOGY,9,2074,28065.0
49053,UT,PSYCHIATRY,12,374,3275.0
49053,UT,PULMONARY DISEASE,5,1334,2884.0
49053,UT,RHEUMATOLOGY,5,1537,476338.0
49057,UT,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,3217,5626.0
49057,UT,HEMATOLOGY/ONCOLOGY,5,1192,238278.0
49057,UT,INTERNAL MEDICINE,29,6378,57661.0
49057,UT,NEUROLOGY,11,2458,37666.0
49057,UT,PSYCHIATRY,14,528,2458.0
49057,UT,PULMONARY DISEASE,5,736,1788.0
49057,UT,RHEUMATOLOGY,3,553,128485.0
50001,VT,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,565,978.0
50001,VT,INTERNAL MEDICINE,9,1427,4460.0
50003,VT,CARDIOVASCULAR DISEASE (CARDIOLOGY),5,5721,27902.0
50003,VT,HEMATOLOGY/ONCOLOGY,2,483,9262.0
50003,VT,INTERNAL MEDICINE,12,3573,10163.0
50003,VT,NEUROLOGY,1,485,862.0
50003,VT,PSYCHIATRY,2,317,28046.0
50003,VT,PULMONARY DISEASE,2,750,1392.0
50003,VT,RHEUMATOLOGY,1,1114,1580.0
50005,VT,INTERNAL MEDICINE,2,136,278.0
50005,VT,PSYCHIATRY,1,58,69.0
50005,VT,PULMONARY DISEASE,1,416,1351.0
50007,VT,CARDIOVASCULAR DISEASE (CARDIOLOGY),26,20170,35241.0
50007,VT,ENDOCRINOLOGY,11,2362,4248.0
50007,VT,HEMATOLOGY/ONCOLOGY,14,2429,158916.0
50007,VT,INTERNAL MEDICINE,113,24637,56124.0
50007,VT,NEUROLOGY,38,6497,23740.0
50007,VT,PSYCHIATRY,60,1951,10495.0
50007,VT,PULMONARY DISEASE,14,2977,5696.0
50007,VT,RHEUMATOLOGY,10,2336,5525.0
50011,VT,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,1161,2420.0
50011,VT,INTERNAL MEDICINE,8,1988,4299.0
50011,VT,PSYCHIATRY,4,127,1618.0
50011,VT,PULMONARY DISEASE,1,554,947.0
50013,VT,INTERNAL MEDICINE,1,255,1234.0
50015,VT,INTERNAL MEDICINE,2,168,385.0
50015,VT,NEUROLOGY,2,0,0.0
50015,VT,PSYCHIATRY,2,0,0.0
50017,VT,INTERNAL MEDICINE,2,86,217.0
50017,VT,PSYCHIATRY,1,94,220.0
50019,VT,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,324,627.0
50019,VT,INTERNAL MEDICINE,4,943,2719.0
50019,VT,NEUROLOGY,1,45,91.0
50019,VT,PSYCHIATRY,3,211,701.0
50021,VT,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,5140,12091.0
50021,VT,ENDOCRINOLOGY,4,775,1610.0
50021,VT,HEMATOLOGY/ONCOLOGY,2,488,1382.0
50021,VT,INTERNAL MEDICINE,18,5520,14517.0
