COUNTY_FIPS,PRIMARY SPECIALTY,avg_distance_to_provider,min_distance_to_provider,provider_count_in_county
45075,PULMONARY DISEASE,12.208126280996888,12.208126280996888,2
45077,CARDIOVASCULAR DISEASE (CARDIOLOGY),9.58080504805265,4.610382271063754,4
45077,NEUROLOGY,10.178940925876917,8.061597496866186,3
45077,PSYCHIATRY,8.061597496866186,8.061597496866186,4
45077,PULMONARY DISEASE,8.85560128274521,8.061597496866186,4
45079,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.724574778754235,2.2253180991989545,26
45079,ENDOCRINOLOGY,2.89151262800763,2.2253180991989545,8
45079,HEMATOLOGY/ONCOLOGY,4.389710556717194,3.291229345292835,11
45079,NEUROLOGY,3.574121986747159,2.2253180991989545,24
45079,RHEUMATOLOGY,3.779011534291678,2.2253180991989545,9
45081,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
45083,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.165101146206864,3.97086108258554,8
45083,ENDOCRINOLOGY,4.879552769053647,3.97086108258554,7
45083,HEMATOLOGY/ONCOLOGY,8.01866950412529,3.97086108258554,11
45083,NEUROLOGY,4.207093688169593,3.612573645900328,12
45083,PSYCHIATRY,5.912347747285786,1.621293257877685,25
45083,PULMONARY DISEASE,5.074042741508524,3.97086108258554,9
45083,RHEUMATOLOGY,3.97086108258554,3.97086108258554,3
45085,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.394716107083248,2.394716107083248,3
45085,HEMATOLOGY/ONCOLOGY,2.394716107083248,2.394716107083248,1
45085,NEUROLOGY,2.394716107083248,2.394716107083248,2
45085,PSYCHIATRY,2.3946516216964655,2.3944581655361175,4
45085,PULMONARY DISEASE,2.394716107083248,2.394716107083248,2
45091,CARDIOVASCULAR DISEASE (CARDIOLOGY),3.5341227697414173,3.362463311079894,17
45091,ENDOCRINOLOGY,4.291736218183673,4.291736218183673,1
45091,HEMATOLOGY/ONCOLOGY,3.8270997646317833,3.362463311079894,4
45091,NEUROLOGY,5.192322661489223,3.362463311079894,7
45091,PSYCHIATRY,4.221195860903435,3.362463311079894,10
45091,PULMONARY DISEASE,3.362463311079894,3.362463311079894,3
45091,RHEUMATOLOGY,3.362463311079894,3.362463311079894,2
46005,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
46011,PSYCHIATRY,0.0,0.0,1
46013,RHEUMATOLOGY,0.0,0.0,1
46029,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
46029,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
46029,PSYCHIATRY,0.0,0.0,1
46029,PULMONARY DISEASE,0.0,0.0,1
46035,NEUROLOGY,0.0,0.0,1
46065,PSYCHIATRY,0.0,0.0,1
46081,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
46083,ENDOCRINOLOGY,0.0,0.0,1
46083,NEUROLOGY,0.0,0.0,1
46083,RHEUMATOLOGY,0.0,0.0,1
46099,CARDIOVASCULAR DISEASE (CARDIOLOGY),1.0060975679470996,0.946855024005055,12
46099,PSYCHIATRY,1.7472890207546843,0.46815460821411237,18
46102,PSYCHIATRY,0.0,0.0,1
46103,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.76710780660019,4.76710780660019,6
46103,ENDOCRINOLOGY,4.76710780660019,4.76710780660019,2
46103,HEMATOLOGY/ONCOLOGY,4.76710780660019,4.76710780660019,5
46103,PSYCHIATRY,4.767394463842813,4.76710780660019,11
46127,NEUROLOGY,17.20131917110815,17.20131917110815,1
46127,PSYCHIATRY,17.199189092437386,17.199189092437386,1
46135,PULMONARY DISEASE,0.0,0.0,1
47001,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.337117212043433,6.335816221881308,2
47001,HEMATOLOGY/ONCOLOGY,6.337767707124495,6.335816221881308,4
47001,NEUROLOGY,6.338418202205557,6.338418202205557,1
47001,PSYCHIATRY,6.338418202205557,6.338418202205557,4
47003,HEMATOLOGY/ONCOLOGY,0.0,0.0,2
47003,PSYCHIATRY,0.0,0.0,1
47005,PULMONARY DISEASE,0.0,0.0,1
47009,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.610031706629557,2.315296582551475,6
47009,HEMATOLOGY/ONCOLOGY,2.315296582551475,2.315296582551475,1
47009,NEUROLOGY,2.315296582551475,2.315296582551475,4
47009,PSYCHIATRY,5.501925374069977,2.315296582551475,11
47011,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.148476309612346,2.148476309612346,2
47011,ENDOCRINOLOGY,2.148421501261939,2.148421501261939,1
47011,NEUROLOGY,2.1484580401622106,2.148421501261939,3
47011,PSYCHIATRY,2.1484449905549705,2.148421501261939,7
47011,PULMONARY DISEASE,2.148476309612346,2.148476309612346,3
47013,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
47013,ENDOCRINOLOGY,0.0,0.0,1
47013,PSYCHIATRY,0.0,0.0,1
47015,PSYCHIATRY,0.0,0.0,1
47019,NEUROLOGY,0.0,0.0,2
47019,PSYCHIATRY,0.0,0.0,7
47019,PULMONARY DISEASE,0.0,0.0,1
47025,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
47029,RHEUMATOLOGY,0.0,0.0,1
47031,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,2
47031,PSYCHIATRY,0.0,0.0,2
47035,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,5
47035,RHEUMATOLOGY,0.0,0.0,1
47037,PSYCHIATRY,2.930196754065179,0.574660700203278,73
47043,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
47043,NEUROLOGY,0.0,0.0,4
47043,PULMONARY DISEASE,0.0,0.0,1
47045,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,2
47047,PSYCHIATRY,0.0,0.0,1
47049,NEUROLOGY,0.0,0.0,1
47051,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.890756156214945,2.890756156214945,2
47051,PSYCHIATRY,2.890695038292721,2.8906339203704965,2
47051,PULMONARY DISEASE,2.890756156214945,2.890756156214945,1
47055,NEUROLOGY,0.0,0.0,1
47055,PSYCHIATRY,0.0,0.0,2
47059,CARDIOVASCULAR DISEASE (CARDIOLOGY),3.408017418927698,3.408017418927698,1
47059,HEMATOLOGY/ONCOLOGY,3.4083448439686816,3.4083448439686816,1
47059,NEUROLOGY,3.408017418927698,3.408017418927698,1
47059,PSYCHIATRY,3.4083448439686816,3.4083448439686816,1
47063,CARDIOVASCULAR DISEASE (CARDIOLOGY),1.5554334631578177,1.5554334631578177,2
47063,ENDOCRINOLOGY,1.5555930713772792,1.5555930713772792,2
47063,NEUROLOGY,1.5554334631578177,1.5554334631578177,1
47063,PULMONARY DISEASE,1.5555132672675485,1.5554334631578177,2
47065,ENDOCRINOLOGY,4.809086446473857,1.3248935905455907,7
47065,PSYCHIATRY,3.2698582413174684,1.3248935905455907,23
47069,NEUROLOGY,0.0,0.0,1
47071,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
47073,PULMONARY DISEASE,0.0,0.0,1
47075,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
47079,PULMONARY DISEASE,0.0,0.0,2
47089,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,2
47091,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
47093,CARDIOVASCULAR DISEASE (CARDIOLOGY),8.072938807744594,3.691475553810278,24
47093,ENDOCRINOLOGY,1.8165001450629852,1.8165001450629852,10
47093,HEMATOLOGY/ONCOLOGY,5.543764434980965,1.7672596104463887,23
47093,NEUROLOGY,6.965545829373257,1.8165001450629852,40
47093,PSYCHIATRY,3.9855103757725128,1.7672596104463887,30
47093,RHEUMATOLOGY,5.054898520727954,1.8165001450629852,11
47095,PSYCHIATRY,0.0,0.0,1
47099,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
47099,PULMONARY DISEASE,0.0,0.0,1
47103,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
47105,HEMATOLOGY/ONCOLOGY,4.1934637619304524,4.1934637619304524,1
47105,NEUROLOGY,4.193224844774852,4.192269176152448,5
47105,PULMONARY DISEASE,4.1934637619304524,4.1934637619304524,1
47105,RHEUMATOLOGY,4.1934637619304524,4.1934637619304524,2
47107,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
47107,NEUROLOGY,0.0,0.0,1
47107,PSYCHIATRY,0.0,0.0,1
47113,ENDOCRINOLOGY,2.795982065952566,2.7959820659525656,3
47113,NEUROLOGY,2.796239404514939,2.7959820659525656,6
47113,PSYCHIATRY,2.796105588462505,2.7959820659525656,5
47113,RHEUMATOLOGY,2.7959820659525656,2.7959820659525656,2
47115,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.411821917224944,6.411821917224944,1
47115,PSYCHIATRY,6.409462683833258,6.409462683833258,3
47117,NEUROLOGY,0.0,0.0,1
47117,PSYCHIATRY,0.0,0.0,1
47117,PULMONARY DISEASE,0.0,0.0,1
47119,HEMATOLOGY/ONCOLOGY,5.341255189986725,5.340456912969345,4
47119,NEUROLOGY,5.341255189986725,5.340456912969345,4
47119,PSYCHIATRY,5.3420534670041055,5.3420534670041055,10
47119,PULMONARY DISEASE,5.341654328495416,5.340456912969345,4
47123,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
47125,CARDIOVASCULAR DISEASE (CARDIOLOGY),1.4306408788147869,1.4306408788147869,2
47125,HEMATOLOGY/ONCOLOGY,6.229067499497459,6.229067499497459,1
47125,NEUROLOGY,1.4306408788147869,1.4306408788147869,1
47125,PSYCHIATRY,4.781711250274546,1.4306408788147869,4
47125,PULMONARY DISEASE,1.4306408788147869,1.4306408788147869,2
47129,PSYCHIATRY,0.0,0.0,1
47131,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
47131,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
47133,PULMONARY DISEASE,0.0,0.0,1
47135,PSYCHIATRY,0.0,0.0,1
47141,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,7
47141,ENDOCRINOLOGY,0.0,0.0,2
47141,NEUROLOGY,0.0,0.0,6
47147,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.285037459229503,6.285037459229503,2
47147,PSYCHIATRY,6.285037459229503,6.285037459229503,1
47147,PULMONARY DISEASE,6.287783013158508,6.287783013158508,1
47149,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.424020310658079,0.785237351611713,12
47149,ENDOCRINOLOGY,0.785237351611713,0.785237351611713,4
47149,HEMATOLOGY/ONCOLOGY,0.785237351611713,0.785237351611713,1
47149,NEUROLOGY,0.785237351611713,0.785237351611713,10
47149,PSYCHIATRY,1.6941667114757104,0.785237351611713,11
47149,PULMONARY DISEASE,1.9522526193118201,0.785237351611713,8
47149,RHEUMATOLOGY,0.785237351611713,0.785237351611713,2
47151,PSYCHIATRY,0.0,0.0,1
47153,NEUROLOGY,0.0,0.0,1
47155,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,9
47155,HEMATOLOGY/ONCOLOGY,0.0,0.0,3
47155,PULMONARY DISEASE,0.0,0.0,5
47157,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.049521383567877,1.761115594056392,41
47157,ENDOCRINOLOGY,5.4357054960520115,1.761115594056392,18
47157,HEMATOLOGY/ONCOLOGY,8.653925565751631,5.989487060671043,26
47157,NEUROLOGY,5.069447755062833,1.6995842670574974,58
47157,PSYCHIATRY,6.251218291364266,1.6995842670574974,28
47157,PULMONARY DISEASE,6.238684975739074,1.761115594056392,28
47157,RHEUMATOLOGY,6.834702594907719,1.761115594056392,15
47163,CARDIOVASCULAR DISEASE (CARDIOLOGY),10.087247142381868,10.086678140544402,9
47163,ENDOCRINOLOGY,10.08821444550556,10.086678140544402,5
47163,HEMATOLOGY/ONCOLOGY,10.088726547159279,10.086678140544402,5
47163,PSYCHIATRY,10.0888118974349,10.086678140544402,6
47163,PULMONARY DISEASE,10.0879583946787,10.086678140544402,8
47163,RHEUMATOLOGY,10.089238648813,10.089238648813,3
47165,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.007246564174285,5.0060550717764665,3
47165,ENDOCRINOLOGY,5.006948691074831,5.0060550717764665,2
47165,HEMATOLOGY/ONCOLOGY,5.007842310373195,5.007842310373195,1
47165,NEUROLOGY,5.0060550717764665,5.0060550717764665,1
47165,PSYCHIATRY,5.007842310373195,5.007842310373195,2
47165,PULMONARY DISEASE,5.0060550717764665,5.0060550717764665,3
47165,RHEUMATOLOGY,5.006948691074831,5.0060550717764665,2
47167,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.527016412478868,5.527016412478868,1
47167,NEUROLOGY,5.5288230017574715,5.5288230017574715,2
47167,PULMONARY DISEASE,5.527016412478868,5.527016412478868,1
47177,NEUROLOGY,0.0,0.0,1
47177,PSYCHIATRY,0.0,0.0,1
47179,CARDIOVASCULAR DISEASE (CARDIOLOGY),3.194552226335234,3.194552226335234,7
47179,ENDOCRINOLOGY,3.1945522263352344,3.194552226335234,3
47179,HEMATOLOGY/ONCOLOGY,3.1945522263352344,3.194552226335234,6
47179,NEUROLOGY,3.194552226335234,3.194552226335234,4
47179,PSYCHIATRY,3.167606185242991,2.409547935521138,15
47179,PULMONARY DISEASE,3.194552226335234,3.194552226335234,7
47187,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.5949084313474,1.1606616966198,13
47187,ENDOCRINOLOGY,6.039036287231171,5.9644289925747,4
47187,HEMATOLOGY/ONCOLOGY,2.12141515581078,1.1606616966198,5
47187,NEUROLOGY,3.102063893576819,1.1606616966198,15
47187,RHEUMATOLOGY,3.08216861500176,1.1606616966198,5
47189,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.092341812509102,6.092341812509102,5
47189,ENDOCRINOLOGY,6.007241903405298,3.9362365145774034,2
47189,HEMATOLOGY/ONCOLOGY,7.416278798991828,6.092341812509102,3
47189,PSYCHIATRY,6.007241903405298,3.9362365145774034,2
47189,PULMONARY DISEASE,7.042744597819245,3.9362365145774034,4
47189,RHEUMATOLOGY,8.078247292233192,8.078247292233192,1
48001,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,3
48001,ENDOCRINOLOGY,0.0,0.0,1
48001,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
48001,PSYCHIATRY,0.0,0.0,2
48005,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.2528960038397114,2.2528960038397114,2
48005,ENDOCRINOLOGY,2.2528960038397114,2.2528960038397114,1
48005,HEMATOLOGY/ONCOLOGY,2.2528960038397114,2.2528960038397114,3
48005,NEUROLOGY,3.31203316801929,2.2528960038397114,3
48005,PSYCHIATRY,3.7710517602523685,2.2528960038397114,4
48005,PULMONARY DISEASE,2.2528960038397114,2.2528960038397114,2
48005,RHEUMATOLOGY,2.2528960038397114,2.2528960038397114,1
48007,PSYCHIATRY,0.0,0.0,1
48013,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.295679350879871,2.295679350879871,1
48013,PULMONARY DISEASE,2.295439186927329,2.295439186927329,1
48015,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
48021,HEMATOLOGY/ONCOLOGY,3.1904339934937194,3.1904339934937194,3
48021,PSYCHIATRY,8.76553826490346,3.1904339934937194,2
48021,RHEUMATOLOGY,7.955485728796227,3.1904339934937194,2
48025,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
48025,PULMONARY DISEASE,0.0,0.0,1
48027,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.63950939475074,5.639509394750321,2
48027,ENDOCRINOLOGY,8.891848647612052,8.891848647612052,1
48027,HEMATOLOGY/ONCOLOGY,16.591068775784425,16.591068775784425,1
48027,NEUROLOGY,12.74145871169824,8.891848647612052,2
48027,PSYCHIATRY,12.445707612313624,5.639509394751159,13
48027,PULMONARY DISEASE,18.075711111490076,18.075711111490076,1
48029,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.889101097752817,2.4566397095826065,113
48029,ENDOCRINOLOGY,5.596204963018249,3.31701401990487,39
48029,HEMATOLOGY/ONCOLOGY,6.524631328287398,2.4566397095826065,53
48029,NEUROLOGY,5.9014648710228155,2.7361892786234763,97
48029,PSYCHIATRY,6.66449805804289,1.7897596563096634,129
48029,PULMONARY DISEASE,6.1118737443847095,2.7361892786234763,82
48029,RHEUMATOLOGY,7.619242784360017,3.31701401990487,33
48035,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
48035,PSYCHIATRY,0.0,0.0,1
48037,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.9727523725938223,2.9727523725938223,5
48037,ENDOCRINOLOGY,2.9727523725938223,2.9727523725938223,1
48037,HEMATOLOGY/ONCOLOGY,2.9727523725938223,2.9727523725938223,1
48037,NEUROLOGY,2.9727523725938223,2.9727523725938223,1
48037,PSYCHIATRY,2.9728877789407098,2.9727523725938223,3
48037,PULMONARY DISEASE,2.9731585916344847,2.9731585916344847,1
48037,RHEUMATOLOGY,2.9727523725938223,2.9727523725938223,1
48039,CARDIOVASCULAR DISEASE (CARDIOLOGY),13.04359852825528,12.556331901670228,12
48039,ENDOCRINOLOGY,12.556331901670228,12.556331901670228,3
48039,HEMATOLOGY/ONCOLOGY,8.856342654860073,7.623012905923354,4
48039,NEUROLOGY,13.098486425038598,12.556331901670228,20
48039,PSYCHIATRY,12.711162810093036,7.623012905923354,12
48039,PULMONARY DISEASE,15.900158391707079,12.556331901670228,4
48039,RHEUMATOLOGY,10.08967240379679,7.623012905923354,4
48041,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.569683111868277,1.3672184822817957,9
48041,ENDOCRINOLOGY,8.57276389885138,8.57276389885138,2
48041,HEMATOLOGY/ONCOLOGY,8.57276389885138,8.57276389885138,2
48041,NEUROLOGY,2.577517821290553,2.577517821290553,1
48041,PSYCHIATRY,3.985622896639857,1.3672184822817957,8
48041,PULMONARY DISEASE,3.7690669544716573,1.3672184822817957,6
48041,RHEUMATOLOGY,8.57276389885138,8.57276389885138,2
48049,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
48053,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.730179721425233,6.730179721425233,2
48053,HEMATOLOGY/ONCOLOGY,6.730179721425233,6.730179721425233,2
48053,PSYCHIATRY,6.730340973777957,6.730179721425233,2
48053,RHEUMATOLOGY,6.730179721425233,6.730179721425233,1
48061,CARDIOVASCULAR DISEASE (CARDIOLOGY),9.834105492360386,7.635770617017746,20
48061,ENDOCRINOLOGY,9.664825565532443,7.635770617017746,4
48061,HEMATOLOGY/ONCOLOGY,10.917037368272709,10.34117721503734,3
48061,NEUROLOGY,10.625324413600472,10.34117721503734,15
48061,PSYCHIATRY,10.659913016323996,5.182389135848845,11
48061,PULMONARY DISEASE,8.613149698417532,7.635770617017746,6
48061,RHEUMATOLOGY,10.454542538127221,10.34117721503734,2
48067,PSYCHIATRY,0.0,0.0,1
48071,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
48073,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
48085,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.9867494392391905,1.433385039187732,68
48085,ENDOCRINOLOGY,7.003118546060488,1.433385039187732,18
48085,HEMATOLOGY/ONCOLOGY,6.919917711881207,1.433385039187732,23
48085,NEUROLOGY,6.953136880858899,1.433385039187732,63
48085,PSYCHIATRY,6.906538486364992,1.433385039187732,109
48085,PULMONARY DISEASE,7.076595173754193,1.433385039187732,21
48085,RHEUMATOLOGY,5.437440165644148,1.433385039187732,17
48089,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
48089,PULMONARY DISEASE,0.0,0.0,1
48091,ENDOCRINOLOGY,4.341438174889179,4.341438174889179,1
48091,NEUROLOGY,4.341438174889179,4.341438174889179,1
48091,PSYCHIATRY,4.340880263149838,4.340880263149838,5
48097,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,2
48097,PSYCHIATRY,0.0,0.0,1
48113,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.515103425673987,2.1221525779819523,144
48113,ENDOCRINOLOGY,5.104082815552233,2.1221525779819523,77
48113,NEUROLOGY,5.017341477862577,2.1221525779819523,140
48113,PSYCHIATRY,4.663942595945423,1.0452911800988458,189
48113,RHEUMATOLOGY,4.659765946506694,1.1969138031983004,42
48121,CARDIOVASCULAR DISEASE (CARDIOLOGY),7.844383365631207,3.905585635348463,23
48121,ENDOCRINOLOGY,6.029310415634926,3.905585635348463,10
48121,HEMATOLOGY/ONCOLOGY,10.055454793023385,4.983688269281991,14
48121,NEUROLOGY,8.782103599404213,2.481443661021616,31
48121,PSYCHIATRY,9.26170656515632,2.481443661021616,26
48121,PULMONARY DISEASE,8.750228743388934,2.481443661021616,8
48121,RHEUMATOLOGY,9.883104844148722,9.086199635397735,6
48123,PSYCHIATRY,0.0,0.0,1
48133,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
48135,CARDIOVASCULAR DISEASE (CARDIOLOGY),3.6616743620314542,3.6616743620314542,4
48135,ENDOCRINOLOGY,3.6622911831917926,3.6616743620314542,5
48135,HEMATOLOGY/ONCOLOGY,3.6616743620314542,3.6616743620314542,2
48135,PSYCHIATRY,3.6622911831917926,3.6616743620314542,5
48135,PULMONARY DISEASE,3.6616743620314542,3.6616743620314542,2
48139,CARDIOVASCULAR DISEASE (CARDIOLOGY),9.243197122488045,3.0349696287382493,5
48139,ENDOCRINOLOGY,9.366230527978866,3.0349696287382493,5
48139,HEMATOLOGY/ONCOLOGY,3.0349696287382493,3.0349696287382493,2
48139,NEUROLOGY,5.672995003421839,3.0349696287382493,6
48139,PSYCHIATRY,3.0349696287382493,3.0349696287382493,2
48139,PULMONARY DISEASE,3.0349696287382493,3.0349696287382493,2
48139,RHEUMATOLOGY,8.187515465627037,5.425985178465052,4
48141,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.785254241750318,2.5389940471026837,32
48141,ENDOCRINOLOGY,9.627615052372779,4.041538758617888,6
48141,HEMATOLOGY/ONCOLOGY,6.60879959100528,2.5389940471026837,20
48141,NEUROLOGY,7.9065122349580035,4.041538758617888,22
48141,PSYCHIATRY,5.947577627934246,2.413942140462861,41
48141,PULMONARY DISEASE,6.17900314331203,4.041538758617888,15
48141,RHEUMATOLOGY,7.138073466099745,4.041538758617888,8
48143,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
48147,ENDOCRINOLOGY,0.0,0.0,1
48157,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.1742447423835145,2.292048893859882,61
48157,HEMATOLOGY/ONCOLOGY,4.769027797215161,4.370615125597182,21
48157,PSYCHIATRY,6.553287635719112,4.29797790813312,38
48157,PULMONARY DISEASE,4.449604470168572,4.370615125597182,18
48167,CARDIOVASCULAR DISEASE (CARDIOLOGY),13.153313058362485,1.9662946284957317,19
48167,ENDOCRINOLOGY,14.805270785739221,6.241404027232781,7
48167,HEMATOLOGY/ONCOLOGY,14.449296001699306,1.9662946284957317,8
48167,NEUROLOGY,14.54515026459886,6.241404027232781,17
48167,PSYCHIATRY,12.967670157566696,1.9662946284957317,33
48167,PULMONARY DISEASE,9.301877578275414,1.9662946284957317,7
48167,RHEUMATOLOGY,9.09602628006826,6.241404027232781,7
48171,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,2
48171,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
48171,NEUROLOGY,0.0,0.0,2
48177,PSYCHIATRY,0.0,0.0,1
48179,PULMONARY DISEASE,0.0,0.0,1
48181,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.608446412031149,4.5248873813679635,2
48181,ENDOCRINOLOGY,6.321138181359894,6.321138181359894,1
48181,HEMATOLOGY/ONCOLOGY,6.321138181359895,6.321138181359894,3
48181,NEUROLOGY,4.9635275658052604,4.692005442694334,6
48181,PSYCHIATRY,4.692005442694334,4.692005442694334,7
48181,PULMONARY DISEASE,5.235049688916187,4.692005442694334,3
48183,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.319827299846984,1.9387608891360029,5
48183,ENDOCRINOLOGY,6.951678307428558,6.951678307428558,1
48183,HEMATOLOGY/ONCOLOGY,1.938760889136003,1.9387608891360029,3
48183,NEUROLOGY,5.280705834664373,1.9387608891360029,3
48183,PSYCHIATRY,5.280705834664373,1.9387608891360029,3
48183,PULMONARY DISEASE,3.609733361900188,1.9387608891360029,3
48183,RHEUMATOLOGY,4.44521959828228,1.9387608891360029,2
48187,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.361239225804938,6.359952595940515,8
48187,ENDOCRINOLOGY,6.362011203723591,6.362011203723591,1
48187,HEMATOLOGY/ONCOLOGY,6.359952595940515,6.359952595940515,3
48187,PSYCHIATRY,6.359952595940515,6.359952595940515,1
48187,PULMONARY DISEASE,6.359952595940515,6.359952595940515,1
48189,PSYCHIATRY,0.0,0.0,1
48201,CARDIOVASCULAR DISEASE (CARDIOLOGY),12.860823006157263,0.5393256411584533,358
48201,ENDOCRINOLOGY,10.762658427456389,0.5393256411584533,138
48201,NEUROLOGY,11.391797314180304,0.5393256411584533,315
48201,PSYCHIATRY,9.215446815268807,0.5393256411584533,376
48201,PULMONARY DISEASE,12.158550439757478,0.5393256411584533,146
48203,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
48203,PSYCHIATRY,0.0,0.0,1
48209,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.548373397876923,0.5019929651547774,7
48209,ENDOCRINOLOGY,0.5019929651547774,0.5019929651547774,1
48209,HEMATOLOGY/ONCOLOGY,7.667452996666416,7.667452996666416,1
48209,NEUROLOGY,3.83340441665901,0.5019929651547774,2
48209,PSYCHIATRY,7.667452996666416,7.667452996666416,3
48209,PULMONARY DISEASE,2.890479642325323,0.5019929651547774,3
48209,RHEUMATOLOGY,5.278966319495869,0.5019929651547774,3
48213,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.939701779658254,6.939701779658254,1
48213,NEUROLOGY,6.941492465097211,6.941492465097211,1
48213,PSYCHIATRY,6.941492465097211,6.941492465097211,1
48215,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.068701370590143,2.037904636378412,19
48215,ENDOCRINOLOGY,6.843161627654147,4.447444143021933,11
48215,HEMATOLOGY/ONCOLOGY,7.136696221986905,6.046534963392892,14
48215,NEUROLOGY,6.539198667147078,6.046534963392892,21
48215,PSYCHIATRY,6.659270883073721,4.447444143021933,20
48215,PULMONARY DISEASE,8.633930208382228,6.374938369158618,22
48215,RHEUMATOLOGY,5.646762258300152,4.447444143021933,4
48217,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
48221,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
48221,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
48221,NEUROLOGY,0.0,0.0,1
48221,PSYCHIATRY,0.0,0.0,5
48221,PULMONARY DISEASE,0.0,0.0,1
48227,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
48231,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.339743048062412,4.339743048062412,2
48231,NEUROLOGY,4.339743048062412,4.339743048062412,2
48231,PSYCHIATRY,5.5850181289121315,4.339743048062412,6
48231,PULMONARY DISEASE,4.339743048062412,4.339743048062412,1
48233,PSYCHIATRY,0.0,0.0,1
48245,CARDIOVASCULAR DISEASE (CARDIOLOGY),8.62710266532584,5.7665698893960196,15
