ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,REQUIRED_SPECIALTY_Cardiology,REQUIRED_SPECIALTY_Endocrinology,REQUIRED_SPECIALTY_Psychiatry,REQUIRED_SPECIALTY_Pulmonary,REQUIRED_SPECIALTY_Rheumatology
-0.37600148014487106,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
-0.39510923350455185,-0.18905246903872183,-0.2046006751473971,0.015252409543684106,-0.4446942339678729,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
-0.3955303410166109,0.6175713988598247,0.0564007840798984,0.4402341507744187,-0.4835991765347469,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
-0.3998116007225449,0.6175713988598247,-0.06715841736281064,-0.015447892533064982,-0.48835747527475554,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.38108986258225164,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
-0.14318166441520738,-0.18905246903872183,0.15358217847304034,-0.23439745222488717,0.11530292430298084,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
0.9337130669442101,2.2308191346569175,3.1773118497339428,4.045775798741796,0.236093507891561,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.41949837691130687,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
-0.20294383883492512,3.037443002555464,2.4664993650298186,1.777484195090824,-0.4207623314525507,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.16186831026282905,-0.18905246903872183,-0.48087349635075777,-0.43018184709582435,0.07376531644962667,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
0.0351047285028055,-0.18905246903872183,-0.2781808737593474,-0.2948938399076817,0.5116068054277993,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
-0.10926496354811567,-0.18905246903872183,0.12165114888672228,0.16922755712636972,0.1906946576180359,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
2.4163624323188864,-0.18905246903872183,-0.09214791877819,0.2172802038551944,5.804785126751845,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
0.21490009000569674,-0.18905246903872183,0.23549221089011713,0.5167480873668214,0.911264897139837,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
-0.22205159219460585,0.6175713988598247,1.3239238280933068,1.3503495575012712,-0.29079057144267517,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
